date,year,home_team,away_team,venue_odds,home_odds_avg,away_odds_avg,bookmakers_surveyed,home_odds_open,home_odds_close,away_odds_open,away_odds_close,home_odds_min,home_odds_max,away_odds_min,away_odds_max,home_line_close,away_line_close,home_line_odds_close,away_line_odds_close,implied_home_close,implied_away_close,overround_close,implied_home_open,implied_away_open,overround_open,implied_home_avg,implied_away_avg,overround_avg
2017-04-15,2017,Greater Western Sydney,Port Adelaide,,1.37,3.09,15,1.355,1.403,3.32,3.16,1.355,1.425,2.97,3.34,-17.5,17.5,1.892,2.0,0.6925268463730003,0.3074731536269998,1.0292140711134368,0.7101604278074867,0.2898395721925134,1.0392121993509091,0.6928251121076232,0.3071748878923767,1.0535516027685259
2017-04-15,2017,Melbourne,Fremantle,,1.35,3.19,15,1.336,1.377,3.44,3.3,1.319,1.425,3.05,3.56,-21.5,21.5,1.943,1.943,0.7055805003207184,0.2944194996792816,1.0292467155212253,0.7202680067001676,0.27973199329983256,1.0392006684305806,0.7026431718061673,0.29735682819383263,1.0542203645651922
2017-04-14,2017,North Melbourne,Western Bulldogs,,3.54,1.3,15,3.71,3.7,1.3,1.317,3.69,3.9,1.28,1.317,23.5,-23.5,1.934,1.952,0.26250747458640616,0.7374925254135939,1.0295717129430113,0.25948103792415167,0.7405189620758482,1.0387725482065104,0.26859504132231404,0.7314049586776858,1.051716644936984
2017-04-13,2017,West Coast,Sydney,,1.36,3.15,14,1.392,1.416,3.12,3.09,1.303,1.416,3.09,3.82,-19.5,19.5,1.934,1.952,0.6857523302263647,0.3142476697736351,1.0298392847347926,0.6914893617021277,0.3085106382978723,1.0389036251105217,0.6984478935698448,0.30155210643015523,1.052754435107376
2017-04-09,2017,Gold Coast,Hawthorn,,3.06,1.38,14,3.32,3.18,1.355,1.4,2.96,3.32,1.355,1.446,18.5,-18.5,1.99,1.9,0.3056768558951965,0.6943231441048034,1.0287511230907458,0.2898395721925134,0.7101604278074867,1.0392121993509091,0.3108108108108108,0.6891891891891893,1.0514350667803354
2017-04-09,2017,Carlton,Essendon,,3.23,1.35,14,4.26,3.27,1.243,1.381,3.27,4.26,1.243,1.381,18.5,-18.5,1.98,1.909,0.29692539238873356,0.7030746076112663,1.02992335917553,0.22587679447574052,0.7741232055242594,1.039247013321549,0.29475982532751094,0.705240174672489,1.050338263960555
2017-04-09,2017,St Kilda,Brisbane Lions,,1.15,5.44,14,1.172,1.169,5.39,5.75,1.156,1.172,5.39,6.02,-36.5,36.5,1.917,1.97,0.8310449486920075,0.1689550513079925,1.029345036634805,0.8213959158793052,0.17860408412069492,1.038771077776441,0.8254931714719271,0.1745068285280728,1.0533887468030692
2017-04-08,2017,Fremantle,Western Bulldogs,,4.88,1.18,14,5.2,5.07,1.181,1.202,4.74,5.43,1.17,1.222,32.5,-32.5,1.925,1.961,0.19164540816326528,0.8083545918367347,1.0291854141847743,0.1850807083529227,0.8149192916470772,1.0390477431120955,0.19471947194719472,0.8052805280528053,1.0523756599055294
2017-04-08,2017,Port Adelaide,Adelaide,,2.32,1.61,14,2.48,2.32,1.574,1.671,2.23,2.48,1.574,1.694,6.5,-6.5,1.943,1.943,0.4186920571285392,0.5813079428714607,1.0294785282403682,0.3882585101134682,0.6117414898865318,1.0385498216993894,0.4096692111959288,0.5903307888040712,1.0521524951809809
2017-04-08,2017,Geelong,Melbourne,,1.4,2.96,14,1.387,1.425,3.15,3.05,1.387,1.434,2.93,3.2,-16.5,16.5,1.961,1.925,0.6815642458100559,0.3184357541899442,1.0296232384239286,0.694291381970465,0.3057086180295349,1.0384408509859122,0.6788990825688074,0.3211009174311926,1.0521235521235521
2017-04-08,2017,Richmond,West Coast,,2.56,1.51,13,2.6,2.59,1.529,1.555,2.59,2.69,1.5,1.555,12.5,-12.5,1.943,1.943,0.3751507840772015,0.6248492159227986,1.0291872028206432,0.37030758052797286,0.6296924194720271,1.0386376213714343,0.37100737100737097,0.628992628992629,1.0528766556291391
2017-04-08,2017,North Melbourne,Greater Western Sydney,,4.31,1.22,14,4.26,4.52,1.243,1.238,3.94,4.52,1.23,1.289,28.5,-28.5,1.97,1.917,0.21500521014241056,0.7849947898575894,1.028993380702532,0.22587679447574052,0.7741232055242594,1.039247013321549,0.2206148282097649,0.779385171790235,1.0516906926324598
2017-04-07,2017,Sydney,Collingwood,,1.45,2.74,14,1.384,1.492,3.16,2.78,1.384,1.526,2.61,3.16,-10.5,10.5,1.917,1.97,0.650749063670412,0.34925093632958804,1.029953517079098,0.6954225352112676,0.3045774647887323,1.0389990488036878,0.6539379474940334,0.34606205250596656,1.0546186760634282
2017-04-02,2017,Port Adelaide,Fremantle,,1.21,4.5,14,1.255,1.217,4.13,4.81,1.217,1.273,3.94,4.81,-30.5,30.5,1.9,1.99,0.7980753276920524,0.20192467230794758,1.0295928948352941,0.7669452181987001,0.2330547818012999,1.038943499609311,0.7880910683012259,0.21190893169877406,1.0486685032139578
2017-04-02,2017,Melbourne,Carlton,,1.21,4.35,14,1.25,1.243,4.19,4.44,1.222,1.265,4.02,4.54,-27.5,27.5,1.943,1.943,0.7812774942811895,0.2187225057188105,1.0297304545092154,0.770220588235294,0.22977941176470584,1.0386634844868736,0.7823741007194245,0.21762589928057555,1.056331338463
2017-04-02,2017,Geelong,North Melbourne,,1.18,4.86,14,1.229,1.196,4.44,5.18,1.184,1.263,4.05,5.41,-32.5,32.5,1.98,1.909,0.8124215809284818,0.1875784190715182,1.0291705943879856,0.7832069147997883,0.21679308520021168,1.0388948753472755,0.804635761589404,0.19536423841059597,1.0532189439910722
2017-04-01,2017,West Coast,St Kilda,,1.14,5.63,15,1.157,1.167,5.72,5.5,1.133,1.187,5.1,6.41,-38.5,38.5,1.934,1.917,0.8249587520623968,0.17504124793760312,1.0387162109527148,0.8317580340264651,0.168241965973535,1.0391294099159267,0.8316100443131462,0.16838995568685375,1.0548128758842044
2017-04-01,2017,Brisbane Lions,Essendon,,2.9,1.41,14,3.28,3.01,1.362,1.434,2.69,3.28,1.362,1.5,15.5,-15.5,1.934,1.952,0.32268226822682267,0.6773177317731773,1.0295759833562694,0.2934080137871607,0.7065919862128393,1.0390924393825436,0.32714617169373555,0.6728538283062646,1.0540474443629249
2017-04-01,2017,Greater Western Sydney,Gold Coast,,1.12,6.37,14,1.164,1.148,5.56,5.97,1.148,1.164,5.56,5.97,-40.5,40.5,1.9,1.99,0.8387187412194436,0.16128125878055632,1.0385843269775126,0.826888756692445,0.17311124330755503,1.0389626443175357,0.8504672897196263,0.14953271028037385,1.0498430141287283
2017-04-01,2017,Hawthorn,Adelaide,,2.04,1.78,14,2.19,2.02,1.719,1.869,2.02,2.32,1.645,1.869,2.5,-2.5,1.925,1.961,0.4805862689637438,0.5194137310362561,1.0300949838161988,0.4397544128933231,0.5602455871066769,1.0383545705929698,0.4659685863874345,0.5340314136125655,1.0519938312403614
2017-03-31,2017,Western Bulldogs,Sydney,,1.39,3.01,14,1.505,1.413,2.67,3.11,1.358,1.518,2.63,3.41,-19.5,19.5,2.01,1.884,0.6875967278355074,0.3124032721644926,1.0292574918703905,0.6395209580838324,0.3604790419161677,1.0389836624485174,0.6840909090909091,0.31590909090909086,1.0516503740529173
2017-03-30,2017,Richmond,Collingwood,,2.14,1.71,14,2.29,2.22,1.662,1.729,2.13,2.3,1.662,1.787,5.5,-5.5,2.04,1.854,0.437832362623449,0.5621676373765511,1.0288194498720813,0.42054655870445345,0.5794534412955467,1.0383659399156064,0.44415584415584414,0.5558441558441558,1.0520850412635951
2017-03-26,2017,Fremantle,Geelong,,2.23,1.66,15,2.76,2.29,1.478,1.689,2.28,2.76,1.478,1.694,7.5,-7.5,1.961,1.925,0.4244785121889922,0.5755214878110078,1.0287475341343035,0.34874941009910343,0.6512505899008967,1.0389088270479103,0.42673521850899737,0.5732647814910026,1.0508401318277596
2017-03-26,2017,Adelaide,Greater Western Sydney,,2.25,1.65,14,1.99,2.35,1.862,1.657,1.98,2.35,1.657,1.877,6.5,-6.5,1.98,1.909,0.4135263289243823,0.5864736710756177,1.029032216643768,0.4833852544132917,0.5166147455867082,1.039569490848442,0.423076923076923,0.5769230769230769,1.0505050505050506
2017-03-26,2017,North Melbourne,West Coast,,3.4,1.32,15,3.21,3.47,1.375,1.333,3.21,3.53,1.324,1.375,22.5,-22.5,1.925,1.961,0.2775348740370601,0.7224651259629398,1.0383719849270676,0.29989094874591055,0.7001090512540894,1.0387992070235061,0.2796610169491525,0.7203389830508474,1.0516934046345812
2017-03-25,2017,Gold Coast,Brisbane Lions,,1.28,3.67,15,1.301,1.326,3.7,3.63,1.278,1.326,3.63,4.05,-25.5,25.5,1.98,1.909,0.7324455205811137,0.26755447941888616,1.0296299066352543,0.7398520295940813,0.2601479704059188,1.038909778340985,0.7414141414141414,0.2585858585858586,1.0537295640326976
2017-03-25,2017,Essendon,Hawthorn,,3.16,1.36,15,3.17,3.24,1.383,1.387,2.94,3.58,1.333,1.431,22.5,-22.5,1.917,1.97,0.29976226496650094,0.700237735033499,1.0296225088342368,0.3037557654293872,0.6962442345706128,1.0385232122369192,0.30088495575221236,0.6991150442477876,1.0517498138495904
2017-03-25,2017,St Kilda,Melbourne,,1.65,2.25,15,1.675,1.625,2.26,2.42,1.625,1.694,2.26,2.42,-7.5,7.5,1.877,2.01,0.5982694684796045,0.40173053152039556,1.0286077558804831,0.5743329097839898,0.4256670902160102,1.039492801479329,0.5769230769230769,0.423076923076923,1.0505050505050506
2017-03-25,2017,Sydney,Port Adelaide,,1.28,3.7,15,1.303,1.298,3.69,3.86,1.284,1.348,3.37,3.86,-21.5,21.5,1.909,1.98,0.7483520744474602,0.2516479255525398,1.0294833821662661,0.739034648507911,0.26096535149208894,1.0384624183924112,0.7429718875502008,0.2570281124497992,1.0515202702702702
2017-03-24,2017,Collingwood,Western Bulldogs,,2.88,1.41,15,2.91,2.99,1.438,1.44,2.89,3.16,1.384,1.465,15.5,-15.5,1.934,1.952,0.32505643340857787,0.6749435665914221,1.0288926049795615,0.3307267709291628,0.6692732290708372,1.0390529037561715,0.32867132867132864,0.6713286713286714,1.0564420803782506
2017-03-23,2017,Carlton,Richmond,,2.9,1.42,15,2.98,2.93,1.421,1.454,2.55,3.06,1.413,1.546,13.5,-13.5,1.943,1.943,0.3316605839416058,0.6683394160583942,1.029054837543601,0.32288116337196093,0.6771188366280391,1.0393002375678344,0.32870370370370366,0.6712962962962963,1.0490529383195728
2016-10-01,2016,Sydney,Western Bulldogs,,1.51,2.6,14,1.571,1.46,2.49,2.94,1.46,1.632,2.4,2.94,-11.5,11.5,1.917,1.99,0.6681818181818181,0.3318181818181818,1.0250675612710838,0.6131494705737504,0.3868505294262496,1.0381436631312009,0.6326034063260341,0.3673965936739659,1.0468670402445237
2016-09-24,2016,Greater Western Sydney,Western Bulldogs,,1.38,3.04,13,1.476,1.434,2.77,3.05,1.35,1.476,2.77,3.52,-21.5,21.5,2.02,1.884,0.6801962533452274,0.3198037466547725,1.0252189221940236,0.6523787093735279,0.34762129062647196,1.0385176053926606,0.6877828054298643,0.31221719457013575,1.053585049580473
2016-09-23,2016,Geelong,Sydney,,1.66,2.23,13,1.666,1.666,2.28,2.36,1.609,1.729,2.24,2.46,-8.5,8.5,1.934,1.97,0.5861897665176353,0.4138102334823646,1.0239689095977376,0.5778003041054233,0.42219969589457684,1.0388365872664855,0.5732647814910026,0.42673521850899737,1.0508401318277596
2016-09-17,2016,Sydney,Adelaide,,1.59,2.38,14,1.564,1.613,2.5,2.47,1.564,1.649,2.35,2.52,-9.5,9.5,1.952,1.952,0.6049473426402155,0.3950526573597845,1.0248211018270077,0.6151574803149606,0.38484251968503935,1.039386189258312,0.5994962216624685,0.40050377833753154,1.0490988848369536
2016-09-16,2016,Hawthorn,Western Bulldogs,,1.55,2.46,14,1.578,1.571,2.47,2.58,1.555,1.609,2.4,2.58,-9.5,9.5,1.98,1.925,0.621536979041195,0.3784630209588051,1.0241341366531957,0.6101778656126482,0.38982213438735175,1.0385718610653571,0.6134663341645885,0.38653366583541143,1.0516653553632311
2016-09-10,2016,Adelaide,North Melbourne,,1.15,5.48,14,1.188,1.166,5.07,5.98,1.143,1.188,5.07,6.46,-38.5,38.5,1.99,1.917,0.8368317940106352,0.16316820598936466,1.02485701337219,0.8101629913710451,0.18983700862895492,1.0389895005279621,0.8265460030165913,0.17345399698340874,1.0520469692161218
2016-09-10,2016,Sydney,Greater Western Sydney,,1.5,2.59,14,1.416,1.574,3.01,2.57,1.4,1.574,2.57,3.18,-11.5,11.5,2.04,1.869,0.6201737451737452,0.37982625482625487,1.024429073613535,0.6800723000451876,0.31992769995481246,1.0384406028867992,0.6332518337408313,0.36674816625916873,1.0527670527670527
2016-09-09,2016,Geelong,Hawthorn,,1.62,2.3,14,1.606,1.689,2.4,2.31,1.581,1.689,2.31,2.55,-8.5,8.5,1.98,1.925,0.5776444111027756,0.4223555888972243,1.0249667443273127,0.5991013479780329,0.4008986520219671,1.0393316728933166,0.586734693877551,0.413265306122449,1.0520665593129361
2016-09-08,2016,West Coast,Western Bulldogs,,1.26,3.89,14,1.222,1.285,4.54,4.05,1.222,1.309,3.83,4.54,-23.5,23.5,1.943,1.961,0.7591377694470477,0.2408622305529522,1.0251236969784312,0.7879208608122179,0.212079139187782,1.0385949227452649,0.7553398058252427,0.2446601941747573,1.0507202023911535
2016-08-28,2016,Fremantle,Western Bulldogs,,2.85,1.44,14,3.43,3.1,1.338,1.425,2.8,3.54,1.338,1.5,12.5,-12.5,1.952,1.952,0.31491712707182323,0.6850828729281768,1.0243350311262025,0.2806208053691275,0.7193791946308725,1.0389293449602774,0.3356643356643357,0.6643356643356644,1.0453216374269005
2016-08-28,2016,Hawthorn,Collingwood,,1.29,3.62,14,1.222,1.322,4.54,3.73,1.222,1.332,3.59,4.54,-19.5,19.5,2.01,1.9,0.7383214568487727,0.26167854315122724,1.0245261667876684,0.7879208608122179,0.212079139187782,1.0385949227452649,0.7372708757637474,0.26272912423625255,1.0514368923722643
2016-08-28,2016,St Kilda,Brisbane Lions,,1.05,10.13,14,1.05,1.074,11.57,10.71,1.05,1.074,10.71,12.02,-53.5,53.5,1.943,1.961,0.9088594704684319,0.09114052953156823,1.0244693780678005,0.9167987321711569,0.08320126782884311,1.0388113758900275,0.9060822898032199,0.09391771019677995,1.0510976355003996
2016-08-27,2016,Gold Coast,Port Adelaide,,2.77,1.44,14,3.24,2.93,1.37,1.462,2.8,3.39,1.344,1.497,13.5,-13.5,1.98,1.925,0.3328779599271402,0.6671220400728597,1.0252914563714208,0.29718004338394793,0.702819956616052,1.038568982607912,0.3420427553444181,0.6579572446555819,1.0554552747693542
2016-08-27,2016,North Melbourne,Greater Western Sydney,,2.7,1.46,14,2.85,2.93,1.454,1.465,2.59,3.01,1.434,1.555,15.5,-15.5,1.99,1.917,0.3333333333333333,0.6666666666666666,1.023890784982935,0.3378252788104089,0.6621747211895911,1.0386351021984122,0.35096153846153844,0.6490384615384616,1.0553018772196854
2016-08-27,2016,Sydney,Richmond,,1.04,11.37,14,1.071,1.062,9.51,12.02,1.049,1.071,9.51,13.89,-60.5,60.5,1.952,1.952,0.9188197523314477,0.08118024766855222,1.0248142612281477,0.8987808335696059,0.1012191664303941,1.0388592871428277,0.9161966156325545,0.08380338436744562,1.0494892091198158
2016-08-27,2016,Essendon,Carlton,,3.21,1.35,14,3.43,3.35,1.338,1.377,3.15,3.5,1.338,1.414,17.5,-17.5,2.02,1.884,0.291305267611593,0.7086947323884071,1.0247238751774894,0.2806208053691275,0.7193791946308725,1.0389293449602774,0.29605263157894735,0.7039473684210525,1.0522672204915196
2016-08-27,2016,Geelong,Melbourne,,1.15,5.49,14,1.202,1.18,4.84,5.65,1.156,1.211,4.84,6.09,-36.5,36.5,1.952,1.952,0.8272327964860908,0.17276720351390923,1.024448777561122,0.8010592519033432,0.1989407480966567,1.038558325655588,0.8268072289156627,0.17319277108433734,1.0517145798685357
2016-08-26,2016,Adelaide,West Coast,,1.26,3.85,14,1.263,1.252,4.05,4.42,1.252,1.314,3.73,4.42,-24.5,24.5,1.877,2.03,0.7792665726375176,0.22073342736248236,1.0249663886198372,0.7622811970638057,0.23771880293619424,1.0386792176182518,0.7534246575342466,0.2465753424657534,1.0533910533910533
2016-08-21,2016,Essendon,Western Bulldogs,,6.83,1.1,15,10.64,7.14,1.058,1.13,6.69,10.64,1.058,1.142,42.5,-42.5,1.952,1.952,0.13663845223700122,0.8633615477629989,1.025011774621353,0.09044281073687811,0.909557189263122,1.0391645465269979,0.13871374527112232,0.8612862547288777,1.0555037934247304
2016-08-21,2016,Brisbane Lions,Geelong,,12.39,1.03,14,13.23,12.31,1.038,1.055,9.9,13.23,1.038,1.066,59.5,-59.5,2.01,1.9,0.07893752338196781,0.9210624766180322,1.029102067059109,0.0727502102607233,0.9272497897392767,1.0389769266730455,0.07675111773472429,0.9232488822652758,1.0515840366095426
2016-08-21,2016,Carlton,Melbourne,,4.3,1.22,15,3.58,4.58,1.317,1.24,3.29,5.16,1.204,1.361,26.5,-26.5,1.98,1.925,0.21305841924398625,0.7869415807560138,1.0247922242569376,0.2689401674494588,0.7310598325505412,1.0386310516112887,0.2210144927536232,0.7789855072463768,1.0522302706824247
2016-08-20,2016,Port Adelaide,Adelaide,,7.71,1.09,15,5.45,10.26,1.169,1.078,4.85,10.26,1.078,1.215,44.5,-44.5,1.934,1.97,0.09507849708943376,0.9049215029105662,1.0251096717262131,0.17661278138691644,0.8233872186130836,1.038918231688654,0.12386363636363637,0.8761363636363636,1.04713287878247
2016-08-20,2016,Collingwood,Gold Coast,,1.22,4.22,15,1.333,1.232,3.47,4.69,1.232,1.34,3.47,4.69,-30.5,30.5,1.862,2.05,0.7919621749408984,0.20803782505910165,1.0249079278930024,0.7224651259629398,0.2775348740370601,1.0383719849270676,0.7757352941176471,0.22426470588235295,1.0566389557920908
2016-08-20,2016,Greater Western Sydney,Fremantle,,1.01,15.11,15,1.035,1.035,13.71,13.71,1.035,1.035,13.71,13.71,-76.5,76.5,2.04,1.869,0.9298067141403865,0.07019328585961342,1.0391230351272214,0.9298067141403865,0.07019328585961342,1.0391230351272214,0.9373449131513647,0.06265508684863523,1.0562803467639947
2016-08-20,2016,Richmond,St Kilda,,2.31,1.62,15,1.952,2.41,1.9,1.641,1.952,2.5,1.588,1.9,7.5,-7.5,2.01,1.9,0.40508516415699825,0.5949148358430018,1.02432228096925,0.4932502596053998,0.5067497403946002,1.0386108714408973,0.41221374045801523,0.5877862595419847,1.050184383517717
2016-08-20,2016,North Melbourne,Sydney,,3.47,1.31,15,3.35,3.73,1.35,1.322,3.11,3.76,1.31,1.413,18.5,-18.5,1.917,1.99,0.26167854315122724,0.7383214568487727,1.0245261667876684,0.28723404255319146,0.7127659574468085,1.0392482034273078,0.27405857740585776,0.7259414225941423,1.0515432166663
2016-08-19,2016,West Coast,Hawthorn,,1.76,2.05,15,1.833,1.74,2.03,2.22,1.657,1.847,2.02,2.37,-4.5,4.5,1.877,2.03,0.5606060606060607,0.43939393939393945,1.0251630941286112,0.5254983173699197,0.4745016826300803,1.0381645744815224,0.5380577427821522,0.46194225721784776,1.0559866962305988
2016-08-14,2016,Fremantle,Adelaide,,7.42,1.09,15,7.33,8.1,1.108,1.109,7.33,9.28,1.083,1.109,46.5,-46.5,1.917,1.99,0.12042567053968943,0.8795743294603104,1.0251700453083081,0.1313107371415027,0.8686892628584971,1.0389527238341025,0.12808460634547592,0.8719153936545241,1.052202082148421
2016-08-14,2016,Richmond,Geelong,,5.51,1.15,14,5.01,5.91,1.192,1.169,4.93,5.91,1.169,1.217,35.5,-35.5,2.02,1.884,0.16513631868908038,0.8348636813109196,1.0246367308892006,0.19219606578523057,0.8078039342147695,1.0385269728998379,0.17267267267267264,0.8273273273273273,1.0510534206580922
2016-08-14,2016,Essendon,Gold Coast,,3.04,1.38,14,3.49,3.12,1.33,1.42,3.06,3.79,1.29,1.429,17.5,-17.5,1.9,2.01,0.3127753303964757,0.6872246696035242,1.0247381726254967,0.2759336099585062,0.7240663900414936,1.0384126505375186,0.31221719457013575,0.6877828054298643,1.053585049580473
2016-08-13,2016,Port Adelaide,Melbourne,,1.44,2.78,15,1.471,1.444,2.79,3.01,1.444,1.574,2.54,3.01,-18.5,18.5,1.952,1.952,0.6757970363718007,0.3242029636281994,1.0247466892445312,0.6547758742079324,0.34522412579206757,1.0382325923651772,0.6587677725118484,0.3412322274881517,1.0541566746602717
2016-08-13,2016,St Kilda,Sydney,,3.32,1.33,15,3.54,3.6,1.322,1.338,3.01,3.6,1.322,1.434,16.5,-16.5,1.869,2.04,0.2709599027946537,0.7290400972053462,1.025161933233682,0.27190456602221313,0.728095433977787,1.0389155277485747,0.28602150537634413,0.7139784946236559,1.0530845185252287
2016-08-13,2016,Greater Western Sydney,West Coast,,1.27,3.73,15,1.285,1.289,3.84,4.01,1.263,1.331,3.6,4.3,-28.5,28.5,1.943,1.961,0.7567465559539535,0.2432534440460464,1.025171748673313,0.7492682926829268,0.25073170731707317,1.0386267833981842,0.746,0.25400000000000006,1.0554980895484578
2016-08-13,2016,Hawthorn,North Melbourne,,1.27,3.73,15,1.369,1.277,3.25,4.14,1.277,1.427,3.01,4.14,-24.5,24.5,1.9,2.01,0.7642606608824073,0.2357393391175928,1.0246312500236439,0.7036155011907338,0.29638449880926604,1.0381524976119572,0.746,0.25400000000000006,1.0554980895484578
2016-08-13,2016,Brisbane Lions,Carlton,,3.15,1.35,15,2.89,3.31,1.444,1.384,2.89,3.66,1.322,1.444,19.5,-19.5,1.934,1.97,0.29484448231785254,0.7051555176821475,1.0246581562265338,0.33317951084448544,0.6668204891555146,1.0385415368689435,0.3,0.7,1.0582010582010581
2016-08-12,2016,Western Bulldogs,Collingwood,,1.35,3.21,15,1.369,1.348,3.25,3.54,1.348,1.485,2.81,3.54,-15.5,15.5,1.99,1.917,0.7242225859247136,0.27577741407528644,1.0243256383174906,0.7036155011907338,0.29638449880926604,1.0381524976119572,0.7039473684210525,0.29605263157894735,1.0522672204915196
2016-08-07,2016,Fremantle,West Coast,,5.21,1.16,15,4.52,5.65,1.223,1.18,4.52,5.65,1.18,1.233,35.5,-35.5,2.02,1.884,0.17276720351390923,0.8272327964860908,1.024448777561122,0.21295490161936273,0.7870450983806374,1.0389004261970056,0.18210361067503922,0.8178963893249607,1.054007545171752
2016-08-07,2016,Geelong,Essendon,,1.01,16.14,15,1.02,1.01,12.0,26.0,1.01,1.02,12.0,26.0,-71.5,71.5,1.917,1.99,0.9626064420584968,0.03739355794150315,1.0285605483625286,0.9216589861751152,0.07834101382488479,1.0637254901960784,0.9411078717201166,0.058892128279883375,1.0520568785503086
2016-08-07,2016,Carlton,St Kilda,,2.34,1.6,15,2.61,2.37,1.526,1.662,2.33,2.63,1.526,1.662,10.5,-10.5,1.952,1.952,0.41220238095238093,0.5877976190476191,1.023625645478225,0.36895551257253384,0.6310444874274661,1.0384497572096434,0.40609137055837563,0.5939086294416244,1.0523504273504274
2016-08-06,2016,Adelaide,Brisbane Lions,,1.01,17.55,15,1.01,1.0,17.0,31.0,1.0,1.01,17.0,31.0,-84.5,84.5,1.99,1.917,0.96875,0.03125,1.032258064516129,0.9439200444197667,0.0560799555802332,1.0489225393127548,0.9455818965517242,0.05441810344827586,1.047079066881047
2016-08-06,2016,Western Bulldogs,North Melbourne,,2.23,1.65,15,2.32,2.27,1.645,1.714,2.18,2.4,1.606,1.724,7.5,-7.5,1.961,1.943,0.43022088353413657,0.5697791164658635,1.0239592061231937,0.4148802017654477,0.5851197982345523,1.0389372183209307,0.4252577319587629,0.5747422680412371,1.0544910993341488
2016-08-06,2016,Gold Coast,Greater Western Sydney,,7.22,1.09,15,6.88,8.04,1.119,1.111,6.52,8.61,1.095,1.14,45.5,-45.5,1.917,1.99,0.1214074964484756,0.8785925035515244,1.0244681184536364,0.13989248656082012,0.8601075134391799,1.03900388636033,0.1311672683513839,0.8688327316486162,1.055935347785204
2016-08-06,2016,Melbourne,Hawthorn,,4.38,1.21,15,5.09,4.62,1.187,1.237,4.27,5.46,1.169,1.258,30.5,-30.5,1.9,2.01,0.21120027317739457,0.7887997268226055,1.02485765379864,0.18910307471722165,0.8108969252827785,1.0389236373747688,0.21645796064400716,0.7835420393559929,1.0547567832748406
2016-08-06,2016,Sydney,Port Adelaide,,1.27,3.79,15,1.285,1.289,3.84,4.01,1.275,1.343,3.51,4.01,-23.5,23.5,1.961,1.943,0.7567465559539535,0.2432534440460464,1.025171748673313,0.7492682926829268,0.25073170731707317,1.0386267833981842,0.7490118577075099,0.25098814229249017,1.0512538175472128
2016-08-05,2016,Richmond,Collingwood,,3.25,1.34,15,2.94,3.31,1.432,1.384,2.85,3.5,1.344,1.462,21.5,-21.5,1.869,2.04,0.29484448231785254,0.7051555176821475,1.0246581562265338,0.32753888380603846,0.6724611161939616,1.0384600767681373,0.2919389978213508,0.7080610021786492,1.0539609644087256
2016-07-31,2016,Adelaide,Essendon,,1.01,17.47,14,1.01,1.01,17.0,26.0,1.0,1.02,13.0,29.0,-79.5,79.5,1.952,1.952,0.9626064420584968,0.03739355794150315,1.0285605483625286,0.9439200444197667,0.0560799555802332,1.0489225393127548,0.9453463203463203,0.054653679653679656,1.0473399944459243
2016-07-31,2016,Fremantle,Sydney,,4.58,1.2,15,4.33,5.23,1.238,1.2,3.84,5.23,1.2,1.285,26.5,-26.5,2.05,1.862,0.18662519440124417,0.8133748055987559,1.0245379222434672,0.22234195402298848,0.7776580459770115,1.0387013248665247,0.20761245674740486,0.7923875432525952,1.0516739446870451
2016-07-31,2016,Melbourne,Gold Coast,,1.15,5.48,15,1.202,1.175,4.84,5.76,1.16,1.222,4.74,5.76,-39.5,39.5,1.961,1.943,0.8305695746214853,0.16943042537851477,1.024674940898345,0.8010592519033432,0.1989407480966567,1.038558325655588,0.8265460030165913,0.17345399698340874,1.0520469692161218
2016-07-30,2016,Brisbane Lions,Port Adelaide,,5.8,1.13,15,5.19,6.52,1.182,1.148,5.04,6.9,1.136,1.19,41.5,-41.5,2.0,1.909,0.14971309337506522,0.8502869066249349,1.0244543725016566,0.18549905838041428,0.8145009416195857,1.0387019160235909,0.16305916305916304,0.8369408369408369,1.0573695453158378
2016-07-30,2016,North Melbourne,St Kilda,,1.47,2.65,15,1.606,1.5,2.4,2.8,1.48,1.606,2.4,2.8,-12.5,12.5,1.925,1.98,0.6511627906976745,0.3488372093023256,1.0238095238095237,0.5991013479780329,0.4008986520219671,1.0393316728933166,0.6432038834951456,0.3567961165048544,1.0576305994095752
2016-07-30,2016,Collingwood,West Coast,,2.03,1.77,15,2.28,2.14,1.666,1.793,2.11,2.47,1.602,1.813,2.5,-2.5,1.934,1.97,0.4558860920416985,0.5441139079583016,1.0250142037310204,0.42219969589457684,0.5778003041054233,1.0388365872664855,0.4657894736842106,0.5342105263157895,1.057582588850853
2016-07-30,2016,Hawthorn,Carlton,,1.07,8.32,14,1.066,1.1,9.94,8.67,1.066,1.1,8.67,9.94,-41.5,41.5,1.869,2.04,0.887410440122825,0.11258955987717503,1.0244311628394673,0.9031437397783026,0.09685626022169726,1.0386899256703448,0.8860489882854101,0.11395101171458999,1.054771746944644
2016-07-30,2016,Greater Western Sydney,Richmond,,1.07,8.06,15,1.111,1.084,7.2,9.75,1.076,1.134,6.52,10.44,-52.5,52.5,1.952,1.952,0.8999446187926896,0.10005538120731032,1.0250733276563535,0.8663217422692817,0.13367825773071834,1.038978897889789,0.882803943044907,0.1171960569550931,1.058648918160525
